uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100000658,"Myotubular Trust",
http://dx.doi.org/10.13039/100022850,"Myovant Sciences",
http://dx.doi.org/10.13039/100029925,"Myra Fox Skelton Foundation",
http://dx.doi.org/10.13039/100011634,"Myra Sadker Foundation",
http://dx.doi.org/10.13039/100016939,"Myriad Genetics",
http://dx.doi.org/10.13039/100032258,"Myriad USA",
http://dx.doi.org/10.13039/100029122,"Myron Stratton Home",
http://dx.doi.org/10.13039/100028171,"My Rotary",
http://dx.doi.org/10.13039/501100001291,"Myrovlytis Trust",
http://dx.doi.org/10.13039/100032044,"MyState Foundation",
http://dx.doi.org/10.13039/100014333,"Mystic Seaport Museum",
http://dx.doi.org/10.13039/100018278,"Myung In Pharm",
http://dx.doi.org/10.13039/100024784,"myus",
http://dx.doi.org/10.13039/100029986,"NAACP Legal Defense and Educational Fund",
http://dx.doi.org/10.13039/100019428,"Nabriva Therapeutics",
http://dx.doi.org/10.13039/100009687,"Nacey Maggioncalda Foundation",
http://dx.doi.org/10.13039/501100011082,"Nacionalna zaklada za razvoj civilnog društva",
http://dx.doi.org/10.13039/100013994,"Nadace Experientia",
http://dx.doi.org/10.13039/501100018890,"Nadácie Tatra Banky",
http://dx.doi.org/10.13039/501100011715,"Nadaci Leontinka",
http://dx.doi.org/10.13039/501100002846,"Nadacní Fond Detské Onkologie Krtek",
http://dx.doi.org/10.13039/501100015267,"Nadační Fond Martiny Roeselové",
http://dx.doi.org/10.13039/100032615,"Naddisy Foundation",
http://dx.doi.org/10.13039/501100008646,"Nærings- og Fiskeridepartementet",
http://dx.doi.org/10.13039/100031885,"Næstved, Slagelse og Ringsted Sygehuse",
http://dx.doi.org/10.13039/501100009823,"Næstved Sygehus",
http://dx.doi.org/10.13039/100027266,"NAFSA: Association of International Educators",
http://dx.doi.org/10.13039/100018922,"NAGAI Foundation for Science and Technology",
http://dx.doi.org/10.13039/501100024796,"Nagai Foundation Tokyo",
http://dx.doi.org/10.13039/501100023795,"Nagaland University",
http://dx.doi.org/10.13039/100015640,"Nagamori Foundation",
http://dx.doi.org/10.13039/501100004822,"Nagaoka University of Technology",
http://dx.doi.org/10.13039/501100011904,"Nagao Natural Environment Foundation",
http://dx.doi.org/10.13039/501100025032,"Nagarjuna College of Engineering and Technology",
http://dx.doi.org/10.13039/100015060,"Nagasaki University",
http://dx.doi.org/10.13039/501100008971,"Nagase Science Technology Foundation",
http://dx.doi.org/10.13039/100025582,"Nagel Foundation",
http://dx.doi.org/10.13039/501100022073,"Nagel Institute for the Study of World Christianity",
http://dx.doi.org/10.13039/501100008883,"Nagoya City University",
http://dx.doi.org/10.13039/100021020,"Nagoya Institute of Technology",
http://dx.doi.org/10.13039/501100004823,"Nagoya University",
http://dx.doi.org/10.13039/501100014807,"Nagoya University Hospital",
http://dx.doi.org/10.13039/100032177,"Nagoya University of Commerce and Business",
http://dx.doi.org/10.13039/100030248,"Nahikian Family Foundation",
http://dx.doi.org/10.13039/100019920,"Naif Arab University for Security Sciences",
http://dx.doi.org/10.13039/100007428,"Naito Foundation",
http://dx.doi.org/10.13039/100016211,"Naito Science and Engineering Foundation",
http://dx.doi.org/10.13039/100020060,"Naji Foundation",
http://dx.doi.org/10.13039/100029197,"Najim Charitable Foundation",
http://dx.doi.org/10.13039/501100005911,"Najran University",
http://dx.doi.org/10.13039/501100003644,"Naju National Hospital",
http://dx.doi.org/10.13039/501100008884,"Nakatani Foundation for Advancement of Measuring Technologies in Biomedical Engineering",
http://dx.doi.org/10.13039/100008731,"Nakatomi Foundation",
http://dx.doi.org/10.13039/100020240,"Nakatsuji Foresight Foundation",
http://dx.doi.org/10.13039/100019127,"Nakayama Cancer Research Institute",
http://dx.doi.org/10.13039/100016241,"Nakayama Foundation for Human Science",
http://dx.doi.org/10.13039/501100021829,"Nakdonggang National Institute of Biological Resources",
http://dx.doi.org/10.13039/100018670,"Nakhon Si Thammarat Rajabhat University",
http://dx.doi.org/10.13039/100023377,"Nakusp and Area Community Foundation",
http://dx.doi.org/10.13039/100022877,"Nalu Medical",
http://dx.doi.org/10.13039/100007916,"Naman Family Fund for Basic Research",
http://dx.doi.org/10.13039/100008146,"Nambucca Shire Council",
http://dx.doi.org/10.13039/501100002539,"Nambu University",
http://dx.doi.org/10.13039/100025581,"Names Family Foundation",
http://dx.doi.org/10.13039/100003159,"NAMM Foundation",
http://dx.doi.org/10.13039/501100021696,"NamPower",
http://dx.doi.org/10.13039/501100002540,"Namseoul University",
http://dx.doi.org/10.13039/501100019548,"Namur Institute For Complex Systems",
http://dx.doi.org/10.13039/501100023393,"Namur Institute of Structured Matter, University of Namur",
http://dx.doi.org/10.13039/100022139,"Nanaimo Foundation",
http://dx.doi.org/10.13039/100009554,"Nanchang Hangkong University",
http://dx.doi.org/10.13039/501100019223,"Nanchang Institute for Microtechnology, Tianjin University",
http://dx.doi.org/10.13039/501100014972,"Nanchang Institute of Technology",
http://dx.doi.org/10.13039/501100004637,"Nanchang University",
http://dx.doi.org/10.13039/100007512,"Nancy and Buster Alvord Endowment",
http://dx.doi.org/10.13039/100015440,"Nancy and Stephen Grand Technion Energy Program",
http://dx.doi.org/10.13039/100025368,"Nancy Buck Ransom Foundation",
http://dx.doi.org/10.13039/100001575,"Nancy Davis Foundation for Multiple Sclerosis",
http://dx.doi.org/10.13039/100007429,"Nancy Lurie Marks Family Foundation",
http://dx.doi.org/10.13039/100009719,"Nancy Owens Memorial Foundation",
http://dx.doi.org/10.13039/100003797,"Nancy R. Gelman Foundation",
http://dx.doi.org/10.13039/100010240,"Nancy Sayles Day Foundation",
http://dx.doi.org/10.13039/100007253,"Nancy Taylor Foundation for Chronic Disease",
http://dx.doi.org/10.13039/501100022774,"Nando and Elsa Peretti Foundation",
http://dx.doi.org/10.13039/501100010112,"Nanfang Hospital",
http://dx.doi.org/10.13039/100020420,"Nan Fung Life Sciences",
http://dx.doi.org/10.13039/501100014903,"Nanhu College, Jiaxing University",
http://dx.doi.org/10.13039/501100012337,"Nanhu Scholars Program for Young Scholars of Xinyang Normal University",
http://dx.doi.org/10.13039/501100008562,"Nanjing Agricultural University",
http://dx.doi.org/10.13039/501100012220,"Nanjing Audit University",
http://dx.doi.org/10.13039/501100009603,"Nanjing Changjiang Waterway Engineering Bureau",
http://dx.doi.org/10.13039/501100019155,"Nanjing Drum Tower Hospital",
http://dx.doi.org/10.13039/100019174,"Nanjing Forest Police College",
http://dx.doi.org/10.13039/100010743,"Nanjing Forestry University",
http://dx.doi.org/10.13039/501100014203,"Nanjing General Hospital of Nanjing Military Command",
http://dx.doi.org/10.13039/501100011336,"Nanjing Hydraulic Research Institute",
http://dx.doi.org/10.13039/501100015364,"Nanjing Institute of Astronomical Optics and Technology, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/501100011193,"Nanjing Institute of Geography and Limnology, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/501100012262,"Nanjing Institute of Geology and Paleontology, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/501100013802,"Nanjing Institute of Industry Technology",
http://dx.doi.org/10.13039/501100008114,"Nanjing Institute of Technology",
http://dx.doi.org/10.13039/501100019349,"Nanjing Medical Science and Technique Development Foundation",
http://dx.doi.org/10.13039/501100007289,"Nanjing Medical University",
http://dx.doi.org/10.13039/501100014218,"Nanjing Military Region Medical Scientific and Technical Innovation Foundation Projects of People’s Liberation Army of China",
http://dx.doi.org/10.13039/501100008832,"Nanjing Municipal Health Bureau",
http://dx.doi.org/10.13039/100008964,"Nanjing Normal University",
http://dx.doi.org/10.13039/501100011990,"Nanjing Science and Technology Commission",
http://dx.doi.org/10.13039/501100008256,"Nanjing Tech University",
http://dx.doi.org/10.13039/501100008048,"Nanjing University",
http://dx.doi.org/10.13039/501100004193,"Nanjing University of Aeronautics and Astronautics",
http://dx.doi.org/10.13039/501100007956,"Nanjing University of Chinese Medicine",
http://dx.doi.org/10.13039/501100012215,"Nanjing University of Finance and Economics",
http://dx.doi.org/10.13039/501100008045,"Nanjing University of Information Science and Technology",
http://dx.doi.org/10.13039/501100005374,"Nanjing University of Posts and Telecommunications",
http://dx.doi.org/10.13039/501100005271,"Nanjing University of Science and Technology",
http://dx.doi.org/10.13039/501100015715,"Nanjing University Optical Communication Engineering Research Center",
http://dx.doi.org/10.13039/501100016342,"Nanjing Vocational Institute of Transport Technology",
http://dx.doi.org/10.13039/501100008842,"Nanjing Xiaozhuang University",
http://dx.doi.org/10.13039/501100004945,"Nankai University",
http://dx.doi.org/10.13039/501100018769,"Nankai Zhide Foundation",
http://dx.doi.org/10.13039/501100019340,"Nanning Science and Technology Base Project",
http://dx.doi.org/10.13039/501100019974,"Nanning Science and Technology Bureau",
http://dx.doi.org/10.13039/100018162,"Nano-Convergence Foundation",
http://dx.doi.org/10.13039/501100009533,"Nanodiagnostics",
http://dx.doi.org/10.13039/100008380,"NanoFlex Power Corporation",
http://dx.doi.org/10.13039/100032621,"Nanogeios",
http://dx.doi.org/10.13039/501100017285,"Nano Innovation Institute, Inner Mongolia University for Nationalities",
http://dx.doi.org/10.13039/501100022306,"Nano Institute, University of Sydney",
http://dx.doi.org/10.13039/501100019166,"NanoLund, Lunds Universitet",
http://dx.doi.org/10.13039/100015837,"Nanomaterials Microdevices Research Center, Osaka Institute of Technology",
http://dx.doi.org/10.13039/100020797,"NanoMedicines Innovation Network",
http://dx.doi.org/10.13039/501100018881,"Nano Mission Council",
http://dx.doi.org/10.13039/100012014,"Nanoscience and Nanoengineering, Duke University",
http://dx.doi.org/10.13039/501100006552,"Nanoscience and Nanotechnology Area of Advance, Chalmers Tekniska Högskola",
http://dx.doi.org/10.13039/501100014560,"Nano Sensor Systems",
http://dx.doi.org/10.13039/501100025082,"Nanotechnology and Catalysis Research Centre, University of Malaya",
http://dx.doi.org/10.13039/100000110,"Nanotechnology Initiative",
http://dx.doi.org/10.13039/100020368,"Nanotechnology Innovation Centre",
http://dx.doi.org/10.13039/501100015596,"Nano-Tera",
http://dx.doi.org/10.13039/100015389,"Nanovaccine Institute, Iowa State University",
http://dx.doi.org/10.13039/100011511,"Nanovic Institute for European Studies",
http://dx.doi.org/10.13039/100031224,"Nansenhjelpen",
http://dx.doi.org/10.13039/501100019954,"Nanshan District Key Laboratory for Biopolymers and Safety Evaluation, SZU",
http://dx.doi.org/10.13039/100032571,"Nanshan District Science, Technology and Innovation Bureau",
http://dx.doi.org/10.13039/501100009576,"Nantong Municipal Commission of Health and Family Planning",
http://dx.doi.org/10.13039/501100009156,"Nantong Municipal Science and Technology Bureau",
http://dx.doi.org/10.13039/501100005054,"Nantong University",
http://dx.doi.org/10.13039/100027270,"Nantucket Arts Council",
http://dx.doi.org/10.13039/100014362,"Nantucket Historical Association",
http://dx.doi.org/10.13039/501100021836,"Nanyang Environment and Water Research Institute, Nanyang Technological University",
http://dx.doi.org/10.13039/501100017278,"Nanyang Institute of Technology",
http://dx.doi.org/10.13039/501100004943,"Nanyang Normal University",
http://dx.doi.org/10.13039/501100023318,"Nanyang Polytechnic",
http://dx.doi.org/10.13039/501100011495,"Nanyang Science and Technology Information Network",
http://dx.doi.org/10.13039/501100001475,"Nanyang Technological University",
http://dx.doi.org/10.13039/100016978,"Nanzan University",
http://dx.doi.org/10.13039/100016975,"Naohiko Fukuoka Memorial Foundation",
http://dx.doi.org/10.13039/100019758,"Naomi Foundation",
http://dx.doi.org/10.13039/501100020548,"Naomi Milgrom Foundation",
http://dx.doi.org/10.13039/100021921,"NAPABA Law Foundation",
http://dx.doi.org/10.13039/100026577,"Napa Valley Community Foundation",
http://dx.doi.org/10.13039/100029201,"Naples Children and Education Foundation",
http://dx.doi.org/10.13039/100014259,"NAPNAP Foundation",
http://dx.doi.org/10.13039/100015321,"Nara Institute of Science and Technology",
http://dx.doi.org/10.13039/501100005782,"Nara Medical University",
http://dx.doi.org/10.13039/100031816,"Narayana Nethralaya Foundation",
http://dx.doi.org/10.13039/501100004944,"Naresuan University",
http://dx.doi.org/10.13039/501100007403,"Národní Agentura pro Zemědělský Výzkum",
http://dx.doi.org/10.13039/501100014434,"Narodowa Agencja Wymiany Akademickiej",
http://dx.doi.org/10.13039/501100005632,"Narodowe Centrum Badań i Rozwoju",
http://dx.doi.org/10.13039/501100004281,"Narodowe Centrum Nauki",
http://dx.doi.org/10.13039/100012962,"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej",
http://dx.doi.org/10.13039/501100014408,"Narodowy Instytut Geriatrii, Reumatologii i Rehabilitacji im. Prof. dr hab. med. Eleonory Reicher",
http://dx.doi.org/10.13039/501100014416,"Narodowy Instytut Leków",
http://dx.doi.org/10.13039/501100004442,"Narodowym Centrum Nauki",R
http://dx.doi.org/10.13039/100025583,"Narragansett Number One Foundation",
http://dx.doi.org/10.13039/100012627,"NASA Astrobiology Institute",
http://dx.doi.org/10.13039/100030696,"NASA Earth Science Technology Office",
http://dx.doi.org/10.13039/100016367,"NASA Engineering and Safety Center",
http://dx.doi.org/10.13039/100014227,"NASA Exoplanet Science Institute",
http://dx.doi.org/10.13039/100019681,"NASA Harvest",
http://dx.doi.org/10.13039/100017437,"NASA Headquarters",
http://dx.doi.org/10.13039/100028117,"Nasdaq Foundation",
http://dx.doi.org/10.13039/100002241,"Nasdaq OMX",
http://dx.doi.org/10.13039/100025331,"Nash Family Foundation",
http://dx.doi.org/10.13039/100011881,"Nash Health Care Foundation",
http://dx.doi.org/10.13039/100027742,"Nashville Predators Foundation",
http://dx.doi.org/10.13039/100021363,"NASIG",
http://dx.doi.org/10.13039/501100000189,"Nasivvik Centre for Inuit Health and Changing Environments",
http://dx.doi.org/10.13039/100017139,"Nasjonale IOR-senteret",
http://dx.doi.org/10.13039/501100013263,"Nasjonalforeningen for Folkehelsen",
http://dx.doi.org/10.13039/100031364,"Nasjonal kompetansetjeneste for sjeldne diagnoser",
http://dx.doi.org/10.13039/100032581,"Nasjonalt program for klinisk behandlingsforskning i spesialisthelsetjenesten",
http://dx.doi.org/10.13039/100013090,"NASPA Foundation",
http://dx.doi.org/10.13039/100022030,"NASPA - Student Affairs Administrators in Higher Education",
http://dx.doi.org/10.13039/100011086,"NASPGHAN Foundation",
http://dx.doi.org/10.13039/100006648,"Nassau County Department of Social Services",
http://dx.doi.org/10.13039/100028732,"NASSCO",
http://dx.doi.org/10.13039/100029827,"Natalie W. Furniss Foundation",
http://dx.doi.org/10.13039/100027271,"Natan",
http://dx.doi.org/10.13039/100010517,"NATA Research and Education Foundation",
http://dx.doi.org/10.13039/100020295,"Natera",
http://dx.doi.org/10.13039/100030546,"Nathalie and Gladys Dalkowitz Charitable Trust",
http://dx.doi.org/10.13039/100015513,"Nathan A. Womack Surgical Society",
http://dx.doi.org/10.13039/100029057,"Nathan B. and Florence R. Burt Foundation",
http://dx.doi.org/10.13039/100001065,"Nathan Cummings Foundation",
http://dx.doi.org/10.13039/100012680,"Nathaniel Wharton Fund",
http://dx.doi.org/10.13039/100026499,"Nathan L. Anderson, Memorial Scholarship Foundation",
http://dx.doi.org/10.13039/100028129,"Nathan Mayer",
http://dx.doi.org/10.13039/100002242,"Nathan's Battle",
http://dx.doi.org/10.13039/100020642,"Nathan Shock Center, University of Alabama at Birmingham",
http://dx.doi.org/10.13039/100010194,"Natick Soldier Research, Development and Engineering Center",
http://dx.doi.org/10.13039/501100009455,"Nationaal Fonds Geestelijke Volksgezondheid",
http://dx.doi.org/10.13039/100016037,"Nationaal Fonds tegen Kanker",
